poblacion,0-14,primario,secundario,polimodal,lee_y _esc,NoLee_ni_e,x,y,ID,clasificacion,punto_tipo
963.0,204.0,204.0,278.0,28.0,868.0,41.0,-68.82402701,-32.87444024,I1086,1,Intersercción
848.0,190.0,124.0,180.0,50.0,766.0,40.0,-68.87834133,-32.87298844,I1089,1,Intersercción
963.0,204.0,204.0,278.0,28.0,868.0,41.0,-68.82317197,-32.87454723,I1090,1,Intersercción
620.0,101.0,79.0,156.0,29.0,577.0,22.0,-68.85213996,-32.87460287,I1091,1,Intersercción
581.0,88.0,52.0,135.0,14.0,547.0,15.0,-68.85729014,-32.87471705,I1093,1,Intersercción
519.0,65.0,73.0,119.0,9.0,484.0,14.0,-68.84053544,-32.87470583,I1094,1,Intersercción
620.0,101.0,79.0,156.0,29.0,577.0,22.0,-68.85124212,-32.87476411,I1096,1,Intersercción
963.0,204.0,204.0,278.0,28.0,868.0,41.0,-68.82298992,-32.87474535,I1097,1,Intersercción
571.0,77.0,65.0,146.0,18.0,534.0,21.0,-68.84033229,-32.87477771,I1098,1,Intersercción
963.0,204.0,204.0,278.0,28.0,868.0,41.0,-68.82293628,-32.87485348,I1100,1,Intersercción
1255.0,280.0,295.0,263.0,37.0,1121.0,67.0,-68.85038703,-32.87491637,I1101,1,Intersercción
691.0,108.0,97.0,167.0,29.0,648.0,21.0,-68.85586854,-32.87498593,I1103,1,Intersercción
924.0,136.0,120.0,224.0,36.0,864.0,31.0,-68.83794902,-32.87500908,I1104,1,Intersercción
806.0,143.0,147.0,230.0,31.0,739.0,29.0,-68.83532032,-32.87505073,I1105,1,Intersercción
806.0,143.0,147.0,230.0,31.0,739.0,29.0,-68.83503178,-32.87506838,I1106,1,Intersercción
806.0,143.0,147.0,230.0,31.0,739.0,29.0,-68.83476461,-32.87508607,I1107,1,Intersercción
1255.0,280.0,295.0,263.0,37.0,1121.0,67.0,-68.84911507,-32.87514928,I1109,1,Intersercción
963.0,204.0,204.0,278.0,28.0,868.0,41.0,-68.82384402,-32.87511625,I1110,1,Intersercción
691.0,108.0,97.0,167.0,29.0,648.0,21.0,-68.85488518,-32.87517414,I1111,1,Intersercción
806.0,143.0,147.0,230.0,31.0,739.0,29.0,-68.83354634,-32.87515659,I1112,1,Intersercción
754.0,133.0,177.0,246.0,13.0,708.0,24.0,-68.83214638,-32.87524488,I1113,1,Intersercción
963.0,204.0,204.0,278.0,28.0,868.0,41.0,-68.82388646,-32.87526959,I1114,1,Intersercción
620.0,101.0,79.0,156.0,29.0,577.0,22.0,-68.85390181,-32.87536236,I1115,1,Intersercción
754.0,133.0,177.0,246.0,13.0,708.0,24.0,-68.83072504,-32.87533314,I1116,1,Intersercción
1255.0,280.0,295.0,263.0,37.0,1121.0,67.0,-68.84755452,-32.87542692,I1117,1,Intersercción
963.0,204.0,204.0,278.0,28.0,868.0,41.0,-68.82933576,-32.87542142,I1118,1,Intersercción
620.0,101.0,79.0,156.0,29.0,577.0,22.0,-68.85316427,-32.87550576,I1119,1,Intersercción
963.0,204.0,204.0,278.0,28.0,868.0,41.0,-68.82779695,-32.87547341,I1120,1,Intersercción
1016.0,184.0,141.0,261.0,50.0,945.0,38.0,-68.87104104,-32.87556154,I1121,1,Intersercción
1016.0,184.0,141.0,261.0,50.0,945.0,38.0,-68.87174653,-32.87539094,I1122,1,Intersercción
963.0,204.0,204.0,278.0,28.0,868.0,41.0,-68.82635432,-32.875516499999996,I1123,1,Intersercción
963.0,204.0,204.0,278.0,28.0,868.0,41.0,-68.82479409,-32.87559548,I1124,1,Intersercción
828.0,204.0,300.0,243.0,54.0,734.0,49.0,-68.82455897,-32.87561318,I1125,1,Intersercción
620.0,101.0,79.0,156.0,29.0,577.0,22.0,-68.85240535,-32.87565816,I1126,1,Intersercción
1016.0,184.0,141.0,261.0,50.0,945.0,38.0,-68.87034625,-32.87572312,I1127,1,Intersercción
1365.0,507.0,552.0,278.0,74.0,1101.0,149.0,-68.88193402,-32.87590752,I1128,1,Intersercción
741.0,116.0,120.0,188.0,46.0,699.0,24.0,-68.88207122,-32.87480512,I1129,1,Intersercción
1255.0,280.0,295.0,263.0,37.0,1121.0,67.0,-68.84926369,-32.87572655,I1130,1,Intersercción
581.0,88.0,52.0,135.0,14.0,547.0,15.0,-68.85757699,-32.87575432,I1131,1,Intersercción
1016.0,184.0,141.0,261.0,50.0,945.0,38.0,-68.86965144,-32.87589372,I1132,1,Intersercción
703.0,127.0,83.0,134.0,34.0,651.0,15.0,-68.84477544,-32.87591041,I1133,1,Intersercción
882.0,138.0,175.0,199.0,33.0,803.0,40.0,-68.84488219,-32.87597366,I1134,1,Intersercción
1255.0,280.0,295.0,263.0,37.0,1121.0,67.0,-68.85066305,-32.87598971,I1135,1,Intersercción
691.0,108.0,97.0,167.0,29.0,648.0,21.0,-68.85614469,-32.87602319,I1136,1,Intersercción
924.0,136.0,120.0,224.0,36.0,864.0,31.0,-68.83695331,-32.876080800000004,I1138,1,Intersercción
924.0,136.0,120.0,224.0,36.0,864.0,31.0,-68.83693187,-32.87611684,I1139,1,Intersercción
691.0,108.0,97.0,167.0,29.0,648.0,21.0,-68.85519338,-32.87620243,I1140,1,Intersercción
1255.0,280.0,295.0,263.0,37.0,1121.0,67.0,-68.84939106,-32.87623165,I1141,1,Intersercción
519.0,65.0,73.0,119.0,9.0,484.0,14.0,-68.84299036,-32.87625083,I1142,1,Intersercción
806.0,143.0,147.0,230.0,31.0,739.0,29.0,-68.83563869,-32.87624138,I1143,1,Intersercción
664.0,104.0,103.0,154.0,30.0,610.0,18.0,-68.83700639,-32.87627022,I1144,1,Intersercción
806.0,143.0,147.0,230.0,31.0,739.0,29.0,-68.83535013,-32.87626805,I1145,1,Intersercción
750.0,132.0,150.0,181.0,27.0,696.0,25.0,-68.83564931,-32.87627746,I1146,1,Intersercción
806.0,143.0,147.0,230.0,31.0,739.0,29.0,-68.83484781,-32.87632149,I1147,1,Intersercción
504.0,81.0,54.0,118.0,14.0,474.0,16.0,-68.85417795,-32.8763906,I1148,1,Intersercción
1255.0,280.0,295.0,263.0,37.0,1121.0,67.0,-68.84853592,-32.87640193,I1149,1,Intersercción
806.0,143.0,147.0,230.0,31.0,739.0,29.0,-68.83359746,-32.87639197,I1150,1,Intersercción
1016.0,184.0,141.0,261.0,50.0,945.0,38.0,-68.87285626,-32.87648312,I1151,1,Intersercción
1016.0,184.0,141.0,261.0,50.0,945.0,38.0,-68.87252449,-32.87564008,I1152,1,Intersercción
808.0,156.0,179.0,251.0,37.0,738.0,40.0,-68.83219751,-32.87646223,I1153,1,Intersercción
504.0,81.0,54.0,118.0,14.0,474.0,16.0,-68.85342972,-32.876534,I1154,1,Intersercción
808.0,156.0,179.0,251.0,37.0,738.0,40.0,-68.83078688,-32.87653247,I1155,1,Intersercción
470.0,78.0,118.0,145.0,18.0,433.0,20.0,-68.82938691,-32.87661172,I1156,1,Intersercción
504.0,81.0,54.0,118.0,14.0,474.0,16.0,-68.8526708,-32.87667738,I1157,1,Intersercción
470.0,78.0,118.0,145.0,18.0,433.0,20.0,-68.82790144,-32.87669985,I1158,1,Intersercción
581.0,88.0,52.0,135.0,14.0,547.0,15.0,-68.85785313,-32.87680961,I1159,1,Intersercción
1373.0,4.0,749.0,290.0,65.0,1315.0,58.0,-68.85924295,-32.87655825,I1160,0,Intersercción
470.0,78.0,118.0,145.0,18.0,433.0,20.0,-68.82664039,-32.87677025,I1161,1,Intersercción
411.0,68.0,29.0,77.0,24.0,380.0,18.0,-68.84510513,-32.87681251,I1162,1,Intersercción
990.0,218.0,268.0,332.0,43.0,889.0,50.0,-68.82651211,-32.87679712,I1163,1,Intersercción
411.0,68.0,29.0,77.0,24.0,380.0,18.0,-68.84508373,-32.87683052,I1164,1,Intersercción
1016.0,184.0,141.0,261.0,50.0,945.0,38.0,-68.87300523,-32.8769251,I1165,1,Intersercción
1255.0,280.0,295.0,263.0,37.0,1121.0,67.0,-68.85092850000001,-32.87699992,I1166,1,Intersercción
691.0,108.0,97.0,167.0,29.0,648.0,21.0,-68.85643151,-32.87706948,I1167,1,Intersercción
1016.0,184.0,141.0,261.0,50.0,945.0,38.0,-68.8730691,-32.87709649,I1168,1,Intersercción
1016.0,184.0,141.0,261.0,50.0,945.0,38.0,-68.87301449,-32.87695061,I1169,1,Intersercción
1016.0,184.0,141.0,261.0,50.0,945.0,38.0,-68.87235314,-32.87711379,I1170,1,Intersercción
664.0,104.0,103.0,154.0,30.0,610.0,18.0,-68.83851365,-32.87700921,I1171,1,Intersercción
664.0,104.0,103.0,154.0,30.0,610.0,18.0,-68.83856482,-32.87719197,I1172,1,Intersercción
1255.0,280.0,295.0,263.0,37.0,1121.0,67.0,-68.84965649,-32.87724186,I1173,1,Intersercción
1016.0,184.0,141.0,261.0,50.0,945.0,38.0,-68.87164759999999,-32.87731144,I1174,1,Intersercción
1016.0,184.0,141.0,261.0,50.0,945.0,38.0,-68.87315424,-32.87734003,I1175,1,Intersercción
411.0,68.0,29.0,77.0,24.0,380.0,18.0,-68.84401418,-32.87738824,I1176,1,Intersercción
504.0,81.0,54.0,118.0,14.0,474.0,16.0,-68.85445405,-32.8774459,I1177,1,Intersercción
750.0,132.0,150.0,181.0,27.0,696.0,25.0,-68.83595705,-32.87744105,I1178,1,Intersercción
1016.0,184.0,141.0,261.0,50.0,945.0,38.0,-68.87249150000001,-32.87750166,I1179,1,Intersercción
1016.0,184.0,141.0,261.0,50.0,945.0,38.0,-68.87098816,-32.87754052,I1180,1,Intersercción
750.0,132.0,150.0,181.0,27.0,696.0,25.0,-68.83566847,-32.87747674,I1181,1,Intersercción
519.0,65.0,73.0,119.0,9.0,484.0,14.0,-68.84316981,-32.8775044,I1182,1,Intersercción
750.0,132.0,150.0,181.0,27.0,696.0,25.0,-68.83493105,-32.87752987,I1183,1,Intersercción
519.0,65.0,73.0,119.0,9.0,484.0,14.0,-68.8426675,-32.87754885,I1184,1,Intersercción
1016.0,184.0,141.0,261.0,50.0,945.0,38.0,-68.87023915,-32.87763539,I1185,1,Intersercción
519.0,65.0,73.0,119.0,9.0,484.0,14.0,-68.84238964,-32.87756654,I1186,1,Intersercción
882.0,138.0,175.0,199.0,33.0,803.0,40.0,-68.84661048,-32.877580800000004,I1187,1,Intersercción
519.0,65.0,73.0,119.0,9.0,484.0,14.0,-68.84212246,-32.87758423,I1188,1,Intersercción
519.0,65.0,73.0,119.0,9.0,484.0,14.0,-68.84186595,-32.87761096,I1189,1,Intersercción
750.0,132.0,150.0,181.0,27.0,696.0,25.0,-68.83364863,-32.877600300000005,I1190,1,Intersercción
1016.0,184.0,141.0,261.0,50.0,945.0,38.0,-68.8694672,-32.87766084,I1191,1,Intersercción
1016.0,184.0,141.0,261.0,50.0,945.0,38.0,-68.8717753,-32.87767225,I1192,1,Intersercción
1016.0,184.0,141.0,261.0,50.0,945.0,38.0,-68.87166114,-32.87734971,I1193,1,Intersercción
1016.0,184.0,141.0,261.0,50.0,945.0,38.0,-68.87329266,-32.87769183,I1194,1,Intersercción
519.0,65.0,73.0,119.0,9.0,484.0,14.0,-68.84141707,-32.87765548,I1195,1,Intersercción
571.0,77.0,65.0,146.0,18.0,534.0,21.0,-68.8412247,-32.87767327,I1196,1,Intersercción
808.0,156.0,179.0,251.0,37.0,738.0,40.0,-68.83224866,-32.87767057,I1197,1,Intersercción
504.0,81.0,54.0,118.0,14.0,474.0,16.0,-68.8529469,-32.87772367,I1198,1,Intersercción
808.0,156.0,179.0,251.0,37.0,738.0,40.0,-68.83083801,-32.8777408,I1199,1,Intersercción
882.0,138.0,175.0,199.0,33.0,803.0,40.0,-68.84538122,-32.87781373,I1200,1,Intersercción
470.0,78.0,118.0,145.0,18.0,433.0,20.0,-68.82943804,-32.87781104,I1201,1,Intersercción
1016.0,184.0,141.0,261.0,50.0,945.0,38.0,-68.87108044,-32.87786991,I1202,1,Intersercción
949.0,165.0,106.0,170.0,31.0,862.0,44.0,-68.85813997,-32.8778559,I1203,1,Intersercción
949.0,165.0,106.0,170.0,31.0,862.0,44.0,-68.85815063,-32.87787394,I1204,1,Intersercción
1373.0,4.0,749.0,290.0,65.0,1315.0,58.0,-68.85944319,-32.87762457,I1205,0,Intersercción
470.0,78.0,118.0,145.0,18.0,433.0,20.0,-68.82799531,-32.87789021,I1206,1,Intersercción
470.0,78.0,118.0,145.0,18.0,433.0,20.0,-68.82701213,-32.87793394,I1207,1,Intersercción
990.0,218.0,268.0,332.0,43.0,889.0,50.0,-68.82690527,-32.87793379,I1208,1,Intersercción
1016.0,184.0,141.0,261.0,50.0,945.0,38.0,-68.87114431,-32.87804129,I1209,1,Intersercción
882.0,138.0,175.0,199.0,33.0,803.0,40.0,-68.84544497,-32.87802119,I1210,1,Intersercción
1255.0,280.0,295.0,263.0,37.0,1121.0,67.0,-68.85120458,-32.87804621,I1211,1,Intersercción
1255.0,280.0,295.0,263.0,37.0,1121.0,67.0,-68.85076633,-32.87812684,I1212,1,Intersercción
949.0,165.0,106.0,170.0,31.0,862.0,44.0,-68.8567183,-32.87814282,I1213,1,Intersercción
1016.0,184.0,141.0,261.0,50.0,945.0,38.0,-68.87047086,-32.87821192,I1214,1,Intersercción
882.0,138.0,175.0,199.0,33.0,803.0,40.0,-68.84676973,-32.87818513,I1215,1,Intersercción
1255.0,280.0,295.0,263.0,37.0,1121.0,67.0,-68.85012498,-32.8782433,I1216,1,Intersercción
882.0,138.0,175.0,199.0,33.0,803.0,40.0,-68.84423705,-32.87826315,I1217,1,Intersercción
1016.0,184.0,141.0,261.0,50.0,945.0,38.0,-68.86972257,-32.8784005,I1218,1,Intersercción
1016.0,184.0,141.0,261.0,50.0,945.0,38.0,-68.86981129,-32.87837814,I1219,1,Intersercción
882.0,138.0,175.0,199.0,33.0,803.0,40.0,-68.84555114,-32.87841807,I1220,1,Intersercción
664.0,104.0,103.0,154.0,30.0,610.0,18.0,-68.83890454,-32.8784187,I1221,1,Intersercción
664.0,104.0,103.0,154.0,30.0,610.0,18.0,-68.83760074,-32.87848915,I1222,1,Intersercción
794.0,104.0,122.0,175.0,38.0,736.0,27.0,-68.85474081,-32.87851925,I1223,1,Intersercción
882.0,138.0,175.0,199.0,33.0,803.0,40.0,-68.84293292,-32.87852301,I1224,1,Intersercción
750.0,132.0,150.0,181.0,27.0,696.0,25.0,-68.83625417,-32.87856855,I1225,1,Intersercción
750.0,132.0,150.0,181.0,27.0,696.0,25.0,-68.83596561,-32.87859522,I1226,1,Intersercción
882.0,138.0,175.0,199.0,33.0,803.0,40.0,-68.84217397,-32.87866633,I1227,1,Intersercción
750.0,132.0,150.0,181.0,27.0,696.0,25.0,-68.83501445,-32.87865709,I1228,1,Intersercción
882.0,138.0,175.0,199.0,33.0,803.0,40.0,-68.84172501,-32.87875593,I1229,1,Intersercción
750.0,132.0,150.0,181.0,27.0,696.0,25.0,-68.83369990000001,-32.87875453,I1230,1,Intersercción
571.0,77.0,65.0,146.0,18.0,534.0,21.0,-68.84153261,-32.87878274,I1231,1,Intersercción
794.0,104.0,122.0,175.0,38.0,736.0,27.0,-68.85322293,-32.87881503,I1232,1,Intersercción
882.0,138.0,175.0,199.0,33.0,803.0,40.0,-68.84695023,-32.87886162,I1233,1,Intersercción
808.0,156.0,179.0,251.0,37.0,738.0,40.0,-68.83229987,-32.87885185,I1234,1,Intersercción
949.0,165.0,106.0,170.0,31.0,862.0,44.0,-68.85841614,-32.87890217,I1235,1,Intersercción
808.0,156.0,179.0,251.0,37.0,738.0,40.0,-68.83088916,-32.87894012,I1236,1,Intersercción
470.0,78.0,118.0,145.0,18.0,433.0,20.0,-68.82949981,-32.87903742,I1237,1,Intersercción
882.0,138.0,175.0,199.0,33.0,803.0,40.0,-68.84573165,-32.87908554,I1238,1,Intersercción
949.0,165.0,106.0,170.0,31.0,862.0,44.0,-68.85713344,-32.87914417,I1239,1,Intersercción
794.0,104.0,122.0,175.0,38.0,736.0,27.0,-68.85150195,-32.87914663,I1240,1,Intersercción
470.0,78.0,118.0,145.0,18.0,433.0,20.0,-68.82808909,-32.87912566,I1243,1,Intersercción
470.0,78.0,118.0,145.0,18.0,433.0,20.0,-68.82721275,-32.87917855,I1244,1,Intersercción
990.0,218.0,268.0,332.0,43.0,889.0,50.0,-68.82710587,-32.87918742,I1245,1,Intersercción
794.0,104.0,122.0,175.0,38.0,736.0,27.0,-68.85106369,-32.87922726,I1246,1,Intersercción
1016.0,184.0,141.0,261.0,50.0,945.0,38.0,-68.87387812,-32.87927939,I1247,1,Intersercción
882.0,138.0,175.0,199.0,33.0,803.0,40.0,-68.84448109,-32.87925531,I1248,1,Intersercción
794.0,104.0,122.0,175.0,38.0,736.0,27.0,-68.85060404,-32.87931688,I1249,1,Intersercción
949.0,165.0,106.0,170.0,31.0,862.0,44.0,-68.85618209,-32.87933243,I1250,1,Intersercción
882.0,138.0,175.0,199.0,33.0,803.0,40.0,-68.84317709,-32.87943402,I1251,1,Intersercción
794.0,104.0,122.0,175.0,38.0,736.0,27.0,-68.85501695,-32.87955651,I1252,1,Intersercción
882.0,138.0,175.0,199.0,33.0,803.0,40.0,-68.84193728,-32.87956772,I1253,1,Intersercción
571.0,77.0,65.0,146.0,18.0,534.0,21.0,-68.84175559,-32.87958552,I1254,1,Intersercción
750.0,132.0,150.0,181.0,27.0,696.0,25.0,-68.83652995,-32.879687,I1256,1,Intersercción
750.0,132.0,150.0,181.0,27.0,696.0,25.0,-68.83625207,-32.87971369,I1257,1,Intersercción
571.0,77.0,65.0,146.0,18.0,534.0,21.0,-68.84056917,-32.8797373,I1258,1,Intersercción
664.0,104.0,103.0,154.0,30.0,610.0,18.0,-68.84053709999999,-32.87974628,I1259,1,Intersercción
750.0,132.0,150.0,181.0,27.0,696.0,25.0,-68.83508718,-32.87977528,I1260,1,Intersercción
750.0,132.0,150.0,181.0,27.0,696.0,25.0,-68.83508715,-32.87979331,I1261,1,Intersercción
794.0,104.0,122.0,175.0,38.0,736.0,27.0,-68.85349907,-32.87984328,I1262,1,Intersercción
664.0,104.0,103.0,154.0,30.0,610.0,18.0,-68.83928667,-32.87983485,I1263,1,Intersercción
750.0,132.0,150.0,181.0,27.0,696.0,25.0,-68.83375126,-32.87986368,I1264,1,Intersercción
750.0,132.0,150.0,181.0,27.0,696.0,25.0,-68.83375123,-32.87988171,I1265,1,Intersercción
664.0,104.0,103.0,154.0,30.0,610.0,18.0,-68.83797217,-32.87990529,I1266,1,Intersercción
808.0,156.0,179.0,251.0,37.0,738.0,40.0,-68.83239392,-32.87997909,I1267,1,Intersercción
757.0,161.0,179.0,183.0,27.0,696.0,32.0,-68.83661488,-32.87999369,I1268,1,Intersercción
808.0,156.0,179.0,251.0,37.0,738.0,40.0,-68.83095112,-32.88007633,I1270,1,Intersercción
634.0,87.0,102.0,184.0,22.0,593.0,24.0,-68.84601836,-32.88013186,I1271,1,Intersercción
794.0,104.0,122.0,175.0,38.0,736.0,27.0,-68.85177807,-32.88017488,I1272,1,Intersercción
498.0,72.0,75.0,123.0,17.0,459.0,18.0,-68.85874534,-32.88020098,I1273,1,Intersercción
1016.0,184.0,141.0,261.0,50.0,945.0,38.0,-68.85991663,-32.87999555,I1274,1,Intersercción
470.0,78.0,118.0,145.0,18.0,433.0,20.0,-68.82954036,-32.88018262,I1275,1,Intersercción
846.0,141.0,110.0,173.0,36.0,787.0,26.0,-68.85520816,-32.88026005,I1276,1,Intersercción
846.0,141.0,110.0,173.0,36.0,787.0,26.0,-68.85361591,-32.88027623,I1277,1,Intersercción
634.0,87.0,102.0,184.0,22.0,593.0,24.0,-68.84474643,-32.88029259,I1278,1,Intersercción
794.0,104.0,122.0,175.0,38.0,736.0,27.0,-68.85105119,-32.88030927,I1279,1,Intersercción
470.0,78.0,118.0,145.0,18.0,433.0,20.0,-68.82817234,-32.88028895,I1280,1,Intersercción
470.0,78.0,118.0,145.0,18.0,433.0,20.0,-68.82744559999999,-32.88033303,I1281,1,Intersercción
1045.0,206.0,250.0,314.0,47.0,941.0,57.0,-68.82738148,-32.88033295,I1282,1,Intersercción
498.0,72.0,75.0,123.0,17.0,459.0,18.0,-68.85767642,-32.88039814,I1283,1,Intersercción
634.0,87.0,102.0,184.0,22.0,593.0,24.0,-68.84344244,-32.88046228,I1284,1,Intersercción
498.0,72.0,75.0,123.0,17.0,459.0,18.0,-68.85652196,-32.88062224,I1285,1,Intersercción
634.0,87.0,102.0,184.0,22.0,593.0,24.0,-68.84223462,-32.88062307,I1286,1,Intersercción
668.0,82.0,76.0,210.0,17.0,627.0,17.0,-68.84203154,-32.88064986,I1288,1,Intersercción
668.0,82.0,76.0,210.0,17.0,627.0,17.0,-68.84083445,-32.8807836,I1290,1,Intersercción
846.0,141.0,110.0,173.0,36.0,787.0,26.0,-68.85535683,-32.88083731,I1292,1,Intersercción
757.0,161.0,179.0,183.0,27.0,696.0,32.0,-68.83684834,-32.88088667,I1293,1,Intersercción
757.0,161.0,179.0,183.0,27.0,696.0,32.0,-68.83655978,-32.88090432,I1294,1,Intersercción
704.0,91.0,131.0,218.0,10.0,660.0,24.0,-68.83957323,-32.88092626,I1295,1,Intersercción
757.0,161.0,179.0,183.0,27.0,696.0,32.0,-68.83655974,-32.88092236,I1296,1,Intersercción
704.0,91.0,131.0,218.0,10.0,660.0,24.0,-68.83897469,-32.88098861,I1297,1,Intersercción
757.0,161.0,179.0,183.0,27.0,696.0,32.0,-68.83518107,-32.88101072,I1298,1,Intersercción
757.0,161.0,179.0,183.0,27.0,696.0,32.0,-68.83518103,-32.88102875,I1299,1,Intersercción
704.0,91.0,131.0,218.0,10.0,660.0,24.0,-68.83827998,-32.88105083,I1300,1,Intersercción
846.0,141.0,110.0,173.0,36.0,787.0,26.0,-68.85382824,-32.88112407,I1301,1,Intersercción
757.0,161.0,179.0,183.0,27.0,696.0,32.0,-68.83384512,-32.88110814,I1302,1,Intersercción
757.0,161.0,179.0,183.0,27.0,696.0,32.0,-68.83384508,-32.88112617,I1303,1,Intersercción
841.0,125.0,121.0,260.0,16.0,803.0,13.0,-68.83692261,-32.8811753,I1304,1,Intersercción
634.0,87.0,102.0,184.0,22.0,593.0,24.0,-68.84630498,-32.88123227,I1305,1,Intersercción
757.0,161.0,179.0,183.0,27.0,696.0,32.0,-68.83243434,-32.88121446,I1306,1,Intersercción
757.0,161.0,179.0,183.0,27.0,696.0,32.0,-68.83100217,-32.88132975,I1307,1,Intersercción
634.0,87.0,102.0,184.0,22.0,593.0,24.0,-68.84503298,-32.88142907,I1308,1,Intersercción
757.0,161.0,179.0,183.0,27.0,696.0,32.0,-68.82963417,-32.88141806,I1309,1,Intersercción
846.0,141.0,110.0,173.0,36.0,787.0,26.0,-68.8521179,-32.88145568,I1310,1,Intersercción
358.0,50.0,42.0,78.0,10.0,331.0,18.0,-68.85814489,-32.8814807,I1311,1,Intersercción
841.0,125.0,121.0,260.0,16.0,803.0,13.0,-68.82823412,-32.8814973,I1312,1,Intersercción
794.0,104.0,122.0,175.0,38.0,736.0,27.0,-68.85133756,-32.88159903,I1313,1,Intersercción
5.0,0.0,4.0,0.0,0.0,3.0,2.0,-68.87363487,-32.88154494,I1314,1,Intersercción
5.0,0.0,4.0,0.0,0.0,3.0,2.0,-68.87358622,-32.88150908,I1315,1,Intersercción
5.0,0.0,4.0,0.0,0.0,3.0,2.0,-68.87364142,-32.88155049,I1316,1,Intersercción
634.0,87.0,102.0,184.0,22.0,593.0,24.0,-68.84376098,-32.88162586,I1317,1,Intersercción
5.0,0.0,4.0,0.0,0.0,3.0,2.0,-68.87367330000001,-32.88167675,I1318,1,Intersercción
358.0,50.0,42.0,78.0,10.0,331.0,18.0,-68.8568087,-32.88173165,I1319,1,Intersercción
634.0,87.0,102.0,184.0,22.0,593.0,24.0,-68.84253185,-32.88174154,I1320,1,Intersercción
668.0,82.0,76.0,210.0,17.0,627.0,17.0,-68.84232878,-32.88175932,I1321,1,Intersercción
5.0,0.0,4.0,0.0,0.0,3.0,2.0,-68.87351275,-32.88185693,I1322,1,Intersercción
5.0,0.0,4.0,0.0,0.0,3.0,2.0,-68.87360902,-32.88179391,I1323,1,Intersercción
5.0,0.0,4.0,0.0,0.0,3.0,2.0,-68.87317102,-32.88169428,I1324,1,Intersercción
668.0,82.0,76.0,210.0,17.0,627.0,17.0,-68.84112103,-32.88187501,I1325,1,Intersercción
846.0,141.0,110.0,173.0,36.0,787.0,26.0,-68.85565424,-32.88194673,I1326,1,Intersercción
704.0,91.0,131.0,218.0,10.0,660.0,24.0,-68.83983847,-32.88199059,I1327,1,Intersercción
704.0,91.0,131.0,218.0,10.0,660.0,24.0,-68.83926132,-32.88204395,I1328,1,Intersercción
704.0,91.0,131.0,218.0,10.0,660.0,24.0,-68.83855589,-32.88211518,I1329,1,Intersercción
846.0,141.0,110.0,173.0,36.0,787.0,26.0,-68.85411495,-32.88223348,I1330,1,Intersercción
841.0,125.0,121.0,260.0,16.0,803.0,13.0,-68.83720917,-32.88224869,I1331,1,Intersercción
841.0,125.0,121.0,260.0,16.0,803.0,13.0,-68.83690993,-32.88226633,I1332,1,Intersercción
841.0,125.0,121.0,260.0,16.0,803.0,13.0,-68.83525338,-32.88235433,I1333,1,Intersercción
322.0,32.0,47.0,82.0,9.0,304.0,12.0,-68.8466128,-32.88244091,I1334,1,Intersercción
841.0,125.0,121.0,260.0,16.0,803.0,13.0,-68.83391746,-32.882424699999994,I1335,1,Intersercción
665.0,95.0,112.0,147.0,23.0,627.0,19.0,-68.85857073,-32.88249107,I1336,1,Intersercción
841.0,125.0,121.0,260.0,16.0,803.0,13.0,-68.83248536,-32.88249492,I1337,1,Intersercción
846.0,141.0,110.0,173.0,36.0,787.0,26.0,-68.8524046,-32.88255608,I1338,1,Intersercción
846.0,141.0,110.0,173.0,36.0,787.0,26.0,-68.85234047,-32.88256502,I1339,1,Intersercción
841.0,125.0,121.0,260.0,16.0,803.0,13.0,-68.83107463,-32.88256516,I1340,1,Intersercción
841.0,125.0,121.0,260.0,16.0,803.0,13.0,-68.82970663,-32.88264446,I1341,1,Intersercción
322.0,32.0,47.0,82.0,9.0,304.0,12.0,-68.84535141,-32.8826738,I1342,1,Intersercción
794.0,104.0,122.0,175.0,38.0,736.0,27.0,-68.85154942,-32.88271738,I1343,1,Intersercción
1045.0,206.0,250.0,314.0,47.0,941.0,57.0,-68.82801801,-32.88273232,I1344,1,Intersercción
665.0,95.0,112.0,147.0,23.0,627.0,19.0,-68.85862362,-32.88283377,I1345,1,Intersercción
322.0,32.0,47.0,82.0,9.0,304.0,12.0,-68.84409001,-32.88290667,I1346,1,Intersercción
665.0,95.0,112.0,147.0,23.0,627.0,19.0,-68.85714867,-32.88297637,I1347,1,Intersercción
794.0,104.0,122.0,175.0,38.0,736.0,27.0,-68.84988182,-32.88303098,I1348,1,Intersercción
322.0,32.0,47.0,82.0,9.0,304.0,12.0,-68.84288205,-32.88313058,I1349,1,Intersercción
743.0,121.0,115.0,203.0,26.0,691.0,32.0,-68.83712208,-32.88312321,I1350,1,Intersercción
668.0,82.0,76.0,210.0,17.0,627.0,17.0,-68.84268961,-32.88317542,I1352,1,Intersercción
