SeccionNombreCompleto,Zonificacion,Clasificacion,DensidadPoblacion,SeccionNro,SeccionNombre,RacioCensal,Poblacion,Hogares,Desocupados,Edad 0 a 14,Edad mayor 65,InicialCompleto,PrimarioCompleto,EGBCompleto,SecundarioCompleto,PolimodalCompleto,SuperiorCompleto,UniversitarioCompleto,PostgradoCompleto,LeeEscribe,NoLeeEscribe,Hacinamiento,RedAguaNO,CloacaNO,PVNum,PVNom,Direccion,x_wgs,y_wgs,id,fid,Densidad comercial
11ra Seccion San Agustin,Residencial urbano,Urbano,65.351,11,San Agustin,500071301,1530,403,40,511,58,97,653,115,312,102,27,25,2,1254,147,47,3,72,,,,-68.91323,-32.88741,"-68,91323-32,88741",14727,0
11ra Seccion San Agustin,Residencial urbano,Urbano,63.435,11,San Agustin,500071306,1039,242,33,410,16,73,429,105,213,61,14,23,1,864,96,45,39,215,,,,-68.91284,-32.88842,"-68,91284-32,88842",14738,0
11ra Seccion San Agustin,Residencial urbano,Urbano,9.736,11,San Agustin,500071302,1124,297,37,358,46,69,407,147,236,94,20,31,0,940,110,33,0,39,,,,-68.90784,-32.88722,"-68,90784-32,88722",14743,0.81823
11ra Seccion San Agustin,Residencial urbano,Urbano,65.351,11,San Agustin,500071301,1530,403,40,511,58,97,653,115,312,102,27,25,2,1254,147,47,3,72,,,,-68.91575,-32.88712,"-68,91575-32,88712",14747,0
11ra Seccion San Agustin,Residencial urbano,Urbano,65.351,11,San Agustin,500071301,1530,403,40,511,58,97,653,115,312,102,27,25,2,1254,147,47,3,72,,,,-68.91125,-32.88668,"-68,91125-32,88668",14749,0
11ra Seccion San Agustin,Residencial urbano,Urbano,65.351,11,San Agustin,500071301,1530,403,40,511,58,97,653,115,312,102,27,25,2,1254,147,47,3,72,,,,-68.91554,-32.88821,"-68,91554-32,88821",14751,0
11ra Seccion San Agustin,Residencial urbano,Urbano,65.351,11,San Agustin,500071301,1530,403,40,511,58,97,653,115,312,102,27,25,2,1254,147,47,3,72,,,,-68.91388,-32.88842,"-68,91388-32,88842",14755,0
11ra Seccion San Agustin,Residencial urbano,Urbano,63.435,11,San Agustin,500071306,1039,242,33,410,16,73,429,105,213,61,14,23,1,864,96,45,39,215,,,,-68.91196,-32.88983,"-68,91196-32,88983",14810,0
11ra Seccion San Agustin,Residencial urbano,Urbano,107.363,11,San Agustin,500071305,748,217,43,185,55,37,268,36,206,38,26,52,1,650,48,5,0,13,,,,-68.90829,-32.88909,"-68,90829-32,88909",14811,0.86187
11ra Seccion San Agustin,Residencial urbano,Urbano,129.091,11,San Agustin,500071304,1215,325,46,387,74,60,480,114,270,97,26,49,0,1051,92,33,1,68,,,,-68.90816,-32.88907,"-68,90816-32,88907",14813,0.87158
11ra Seccion San Agustin,Residencial urbano,Urbano,63.435,11,San Agustin,500071306,1039,242,33,410,16,73,429,105,213,61,14,23,1,864,96,45,39,215,,,,-68.91318,-32.89007,"-68,91318-32,89007",14816,0
11ra Seccion San Agustin,Residencial urbano,Urbano,107.363,11,San Agustin,500071305,748,217,43,185,55,37,268,36,206,38,26,52,1,650,48,5,0,13,,,,-68.90883,-32.88918,"-68,90883-32,88918",14818,0.77522
11ra Seccion San Agustin,Residencial urbano,Urbano,107.363,11,San Agustin,500071305,748,217,43,185,55,37,268,36,206,38,26,52,1,650,48,5,0,13,,,,-68.91015,-32.88945,"-68,91015-32,88945",14819,0.41465
11ra Seccion San Agustin,Residencial urbano,Urbano,16.936,11,San Agustin,500071307,1336,347,46,495,39,75,609,69,285,93,20,29,0,1101,127,55,35,169,,,,-68.91227,-32.89146,"-68,91227-32,89146",14823,0
11ra Seccion San Agustin,Residencial urbano,Urbano,16.936,11,San Agustin,500071307,1336,347,46,495,39,75,609,69,285,93,20,29,0,1101,127,55,35,169,,,,-68.91403,-32.89204,"-68,91403-32,89204",14832,0
11ra Seccion San Agustin,Residencial urbano,Urbano,107.363,11,San Agustin,500071305,748,217,43,185,55,37,268,36,206,38,26,52,1,650,48,5,0,13,,,,-68.9104,-32.88818,"-68,9104-32,88818",14839,0.57685
11ra Seccion San Agustin,Residencial urbano,Urbano,16.936,11,San Agustin,500071307,1336,347,46,495,39,75,609,69,285,93,20,29,0,1101,127,55,35,169,,,,-68.91395,-32.89201,"-68,91395-32,89201",14866,0
11ra Seccion San Agustin,Residencial urbano,Urbano,16.936,11,San Agustin,500071307,1336,347,46,495,39,75,609,69,285,93,20,29,0,1101,127,55,35,169,,,,-68.9135,-32.89472,"-68,9135-32,89472",14870,0
11ra Seccion San Agustin,Residencial urbano,Urbano,16.936,11,San Agustin,500071307,1336,347,46,495,39,75,609,69,285,93,20,29,0,1101,127,55,35,169,,,,-68.91381,-32.89472,"-68,91381-32,89472",14871,0
11ra Seccion San Agustin,Residencial urbano,Urbano,16.936,11,San Agustin,500071307,1336,347,46,495,39,75,609,69,285,93,20,29,0,1101,127,55,35,169,,,,-68.91331,-32.89291,"-68,91331-32,89291",14878,0
11ra Seccion San Agustin,Residencial urbano,Urbano,129.091,11,San Agustin,500071304,1215,325,46,387,74,60,480,114,270,97,26,49,0,1051,92,33,1,68,,,,-68.90584,-32.88805,"-68,90584-32,88805",14911,1.62907
11ra Seccion San Agustin,Residencial urbano,Urbano,2.279,11,San Agustin,500071309,1365,333,52,507,29,73,552,116,278,74,40,23,1,1101,149,27,72,131,,,,-68.89999,-32.88881,"-68,89999-32,88881",14927,0
11ra Seccion San Agustin,Residencial urbano,Urbano,58.2,11,San Agustin,500071308,1148,291,44,413,53,60,462,97,244,60,25,27,0,928,103,34,3,111,,,,-68.90109,-32.89022,"-68,90109-32,89022",14933,0
11ra Seccion San Agustin,Residencial urbano,Urbano,58.2,11,San Agustin,500071308,1148,291,44,413,53,60,462,97,244,60,25,27,0,928,103,34,3,111,,,,-68.90154,-32.89142,"-68,90154-32,89142",14943,0
11ra Seccion San Agustin,Residencial urbano,Urbano,58.2,11,San Agustin,500071308,1148,291,44,413,53,60,462,97,244,60,25,27,0,928,103,34,3,111,,,,-68.90216,-32.89042,"-68,90216-32,89042",14944,0
11ra Seccion San Agustin,Residencial urbano,Urbano,2.279,11,San Agustin,500071309,1365,333,52,507,29,73,552,116,278,74,40,23,1,1101,149,27,72,131,,,,-68.89856,-32.88982,"-68,89856-32,88982",14945,0
11ra Seccion San Agustin,Residencial urbano,Urbano,58.2,11,San Agustin,500071308,1148,291,44,413,53,60,462,97,244,60,25,27,0,928,103,34,3,111,,,,-68.90222,-32.89013,"-68,90222-32,89013",14954,0.23262
11ra Seccion San Agustin,Residencial urbano,Urbano,58.2,11,San Agustin,500071308,1148,291,44,413,53,60,462,97,244,60,25,27,0,928,103,34,3,111,,,,-68.90229,-32.89143,"-68,90229-32,89143",14962,0
11ra Seccion San Agustin,Residencial urbano,Urbano,16.936,11,San Agustin,500071307,1336,347,46,495,39,75,609,69,285,93,20,29,0,1101,127,55,35,169,,,,-68.90042,-32.89319,"-68,90042-32,89319",14977,0
11ra Seccion San Agustin,Residencial urbano,Urbano,2.279,11,San Agustin,500071309,1365,333,52,507,29,73,552,116,278,74,40,23,1,1101,149,27,72,131,,,,-68.90022,-32.88771,"-68,90022-32,88771",14990,0
11ra Seccion San Agustin,Residencial urbano,Urbano,2.279,11,San Agustin,500071309,1365,333,52,507,29,73,552,116,278,74,40,23,1,1101,149,27,72,131,,,,-68.89965,-32.88753,"-68,89965-32,88753",14993,0
9na Seccion Parque Gral. San Martin,Residencial urbano,Urbano,2.279,9,Parque Gral. San Martin,500071309,1365,333,52,507,29,73,552,116,278,74,40,23,1,1101,149,27,72,131,,,,-68.89848,-32.8872,"-68,89848-32,8872",14998,0
11ra Seccion San Agustin,Residencial urbano,Urbano,43.67,11,San Agustin,500071303,1314,285,52,382,39,49,569,140,236,110,25,34,0,1133,85,5,0,6,,,,-68.9038,-32.88531,"-68,9038-32,88531",15005,0
11ra Seccion San Agustin,Residencial urbano,Urbano,43.67,11,San Agustin,500071303,1314,285,52,382,39,49,569,140,236,110,25,34,0,1133,85,5,0,6,,,,-68.89926,-32.88685,"-68,89926-32,88685",15020,0
,Residencial urbano,Urbano,,,,500491109,668,196,15,212,35,46,88,49,88,26,73,196,38,562,62,2,38,87,,,,-68.87863,-32.86416,"-68,87863-32,86416",15037,0.83134
10ma Seccion Residencial Los Cerros,Residencial suburbano,Interfaz,0.837,10,Residencial Los Cerros,500071001,1179,326,30,213,85,43,95,94,138,71,86,549,67,1106,41,0,71,11,,,,-68.89473,-32.86521,"-68,89473-32,86521",15084,0
10ma Seccion Residencial Los Cerros,Residencial suburbano,Interfaz,0.837,10,Residencial Los Cerros,500071001,1179,326,30,213,85,43,95,94,138,71,86,549,67,1106,41,0,71,11,,,,-68.89336,-32.86538,"-68,89336-32,86538",15086,0
8va Seccion Aeroparque,Residencial urbano,Urbano,8.445,8,Aeroparque,500071020,848,259,39,190,97,35,124,80,180,50,78,225,22,766,40,1,0,23,,,,-68.87937,-32.87551,"-68,87937-32,87551",15117,0.00576
8va Seccion Aeroparque,Residencial urbano,Urbano,97.257,8,Aeroparque,500071002,741,242,38,116,93,18,120,39,188,46,71,217,14,699,24,0,9,3,,,,-68.88221,-32.87155,"-68,88221-32,87155",15159,2.823
8va Seccion Aeroparque,Residencial urbano,Urbano,97.257,8,Aeroparque,500071002,741,242,38,116,93,18,120,39,188,46,71,217,14,699,24,0,9,3,,,,-68.88208,-32.87271,"-68,88208-32,87271",15160,7.29269
8va Seccion Aeroparque,Area de Seguridad,Natural,2.279,8,Aeroparque,500071309,1365,333,52,507,29,73,552,116,278,74,40,23,1,1101,149,27,72,131,,,,-68.88187,-32.87595,"-68,88187-32,87595",15163,0.36007
8va Seccion Aeroparque,Residencial urbano,Urbano,8.445,8,Aeroparque,500071020,848,259,39,190,97,35,124,80,180,50,78,225,22,766,40,1,0,23,,,,-68.88246,-32.86961,"-68,88246-32,86961",15165,1.27607
10ma Seccion Residencial Los Cerros,Residencial suburbano,Interfaz,37.59,10,Residencial Los Cerros,500071003,921,277,26,177,98,39,99,50,188,51,92,330,31,856,33,0,1,1,,,,-68.88329,-32.86554,"-68,88329-32,86554",15173,3.35607
9na Seccion Parque Gral. San Martin,Especial UNCuyo,Especial,2.279,9,Parque Gral. San Martin,500071309,1365,333,52,507,29,73,552,116,278,74,40,23,1,1101,149,27,72,131,,,,-68.88564,-32.88249,"-68,88564-32,88249",15222,0
9na Seccion Parque Gral. San Martin,Especial UNCuyo,Especial,2.279,9,Parque Gral. San Martin,500071309,1365,333,52,507,29,73,552,116,278,74,40,23,1,1101,149,27,72,131,,,,-68.88159,-32.88219,"-68,88159-32,88219",15224,0
9na Seccion Parque Gral. San Martin,Especial Parque Gral. San Marti要,Especial,2.279,9,Parque Gral. San Martin,500071309,1365,333,52,507,29,73,552,116,278,74,40,23,1,1101,149,27,72,131,,,,-68.88374,-32.88434,"-68,88374-32,88434",15226,0
9na Seccion Parque Gral. San Martin,Especial Parque Gral. San Marti要,Especial,2.279,9,Parque Gral. San Martin,500071309,1365,333,52,507,29,73,552,116,278,74,40,23,1,1101,149,27,72,131,,,,-68.88329,-32.88257,"-68,88329-32,88257",15235,0
7ma Seccion Residencial Parque,Residencial urbano,Urbano,10.684,7,Residencial Parque,500071017,1016,311,37,184,130,32,141,43,261,50,145,284,11,945,38,0,0,1,,,,-68.87038,-32.88002,"-68,87038-32,88002",15244,0.8005
7ma Seccion Residencial Parque,Residencial urbano,Urbano,41.343,7,Residencial Parque,500071007,612,241,27,125,81,19,111,29,172,28,85,117,10,553,27,0,1,7,,,,-68.85802,-32.86876,"-68,85802-32,86876",15260,10.69386
5ta Seccion Residencial Sur,Especial Parque Gral. San Marti要,Especial,74.301,5,Residencial Sur,500070912,340,146,13,31,66,7,26,8,63,19,32,165,10,323,8,0,1,3,,,,-68.8647,-32.90123,"-68,8647-32,90123",15278,0.56672
6ta Seccion Residencial Norte,Residencial urbano,Urbano,41.343,6,Residencial Norte,500071007,612,241,27,125,81,19,111,29,172,28,85,117,10,553,27,0,1,7,,,,-68.8582,-32.86995,"-68,8582-32,86995",15279,7.90039
9na Seccion Parque Gral. San Martin,Especial Parque Gral. San Marti要,Especial,74.301,9,Parque Gral. San Martin,500070912,340,146,13,31,66,7,26,8,63,19,32,165,10,323,8,0,1,3,,,,-68.86527,-32.90135,"-68,86527-32,90135",15308,0.1695
8va Seccion Aeroparque,Residencial urbano,Urbano,109.35,8,Aeroparque,500071011,745,188,18,213,55,29,317,36,201,20,20,22,1,626,58,20,0,4,,,,-68.86202,-32.86849,"-68,86202-32,86849",15347,1.98741
,Residencial urbano,Urbano,69.585,4,,500070707,666,234,18,91,115,12,81,39,165,42,81,200,13,625,14,1,0,0,,,,-68.84162,-32.86848,"-68,84162-32,86848",,0
,Residencial urbano,Urbano,74.733,4,Cuarta Oeste,500070703,714,254,19,141,109,28,96,51,184,35,86,178,10,649,32,6,0,2,,,,-68.83434,-32.86579,"-68,83434-32,86579",,0
,Residencial urbano,Urbano,69.585,4,,500070707,666,234,18,91,115,12,81,39,165,42,81,200,13,625,14,1,0,0,,,,-68.8409,-32.87066,"-68,8409-32,87066",,0
,Residencial urbano,Urbano,69.585,4,,500070707,666,234,18,91,115,12,81,39,165,42,81,200,13,625,14,1,0,0,,,,-68.8422,-32.87061,"-68,8422-32,87061",,0
,Residencial urbano,Urbano,69.585,4,,500070707,666,234,18,91,115,12,81,39,165,42,81,200,13,625,14,1,0,0,,,,-68.84197,-32.86976,"-68,84197-32,86976",,0
,Residencial urbano,Urbano,74.733,4,Cuarta Oeste,500070703,714,254,19,141,109,28,96,51,184,35,86,178,10,649,32,6,0,2,,,,-68.83491,-32.868,"-68,83491-32,868",,0
,Comercial,Altamente urbano,74.733,4,Cuarta Oeste,500070703,714,254,19,141,109,28,96,51,184,35,86,178,10,649,32,6,0,2,,,,-68.83353,-32.86824,"-68,83353-32,86824",,0
,Residencial urbano,Urbano,74.733,4,Cuarta Oeste,500070703,714,254,19,141,109,28,96,51,184,35,86,178,10,649,32,6,0,2,,,,-68.83593,-32.86693,"-68,83593-32,86693",,0
,Residencial urbano,Urbano,74.733,4,Cuarta Oeste,500070703,714,254,19,141,109,28,96,51,184,35,86,178,10,649,32,6,0,2,,,,-68.83449,-32.86638,"-68,83449-32,86638",,0
1ra Seccion Parque Central,Comercial,Altamente urbano,64.952,1,Parque Central,500070101,947,344,34,140,163,26,124,58,234,44,104,295,15,884,30,2,0,1,,,,-68.84397,-32.87163,"-68,84397-32,87163",,0
1ra Seccion Parque Central,Residencial urbano,Urbano,64.952,1,Parque Central,500070101,947,344,34,140,163,26,124,58,234,44,104,295,15,884,30,2,0,1,,,,-68.84006,-32.87333,"-68,84006-32,87333",,0
1ra Seccion Parque Central,Residencial urbano,Urbano,64.952,1,Parque Central,500070101,947,344,34,140,163,26,124,58,234,44,104,295,15,884,30,2,0,1,,,,-68.8399,-32.87275,"-68,8399-32,87275",,0
1ra Seccion Parque Central,Residencial urbano,Urbano,64.952,1,Parque Central,500070101,947,344,34,140,163,26,124,58,234,44,104,295,15,884,30,2,0,1,,,,-68.83974,-32.87207,"-68,83974-32,87207",,0
1ra Seccion Parque Central,Comercial,Altamente urbano,64.952,1,Parque Central,500070101,947,344,34,140,163,26,124,58,234,44,104,295,15,884,30,2,0,1,,,,-68.84419,-32.8731,"-68,84419-32,8731",,0
,Residencial urbano,Urbano,,4,Cuarta Oeste,500490414,1059,308,29,275,138,41,324,78,333,67,62,78,2,950,63,9,0,23,,,,-68.84175,-32.86242,"-68,84175-32,86242",,0
,Residencial urbano,Urbano,,4,Cuarta Oeste,500490414,1059,308,29,275,138,41,324,78,333,67,62,78,2,950,63,9,0,23,,,,-68.84162,-32.86242,"-68,84162-32,86242",,0
1ra Seccion Parque Central,Comercial,Altamente urbano,64.952,1,Parque Central,500070101,947,344,34,140,163,26,124,58,234,44,104,295,15,884,30,2,0,1,,,,-68.84383,-32.87327,"-68,84383-32,87327",,0
1ra Seccion Parque Central,Comercial,Altamente urbano,64.952,1,Parque Central,500070101,947,344,34,140,163,26,124,58,234,44,104,295,15,884,30,2,0,1,,,,-68.84149,-32.87288,"-68,84149-32,87288",,0
1ra Seccion Parque Central,Comercial,Altamente urbano,64.952,1,Parque Central,500070101,947,344,34,140,163,26,124,58,234,44,104,295,15,884,30,2,0,1,,,,-68.84411,-32.87267,"-68,84411-32,87267",,0
6ta Seccion Residencial Norte,Residencial urbano,Urbano,66.755,6,Residencial Norte,500071110,853,287,24,138,160,31,113,29,190,32,90,318,19,799,31,0,0,0,,,,-68.85601,-32.87196,"-68,85601-32,87196",,0
6ta Seccion Residencial Norte,Residencial urbano,Urbano,66.755,6,Residencial Norte,500071110,853,287,24,138,160,31,113,29,190,32,90,318,19,799,31,0,0,0,,,,-68.85653,-32.87113,"-68,85653-32,87113",,0
,Comercial,Altamente urbano,,4,,500490414,1059,308,29,275,138,41,324,78,333,67,62,78,2,950,63,9,0,23,,,,-68.84217,-32.86242,"-68,84217-32,86242",,0
6ta Seccion Residencial Norte,Residencial urbano,Urbano,66.755,6,Residencial Norte,500071110,853,287,24,138,160,31,113,29,190,32,90,318,19,799,31,0,0,0,,,,-68.85733,-32.87171,"-68,85733-32,87171",,0
6ta Seccion Residencial Norte,Residencial urbano,Urbano,66.755,6,Residencial Norte,500071110,853,287,24,138,160,31,113,29,190,32,90,318,19,799,31,0,0,0,,,,-68.85671,-32.87183,"-68,85671-32,87183",,0
6ta Seccion Residencial Norte,Residencial urbano,Urbano,66.755,6,Residencial Norte,500071110,853,287,24,138,160,31,113,29,190,32,90,318,19,799,31,0,0,0,,,,-68.85513,-32.87213,"-68,85513-32,87213",,0
6ta Seccion Residencial Norte,Residencial urbano,Urbano,66.755,6,Residencial Norte,500071110,853,287,24,138,160,31,113,29,190,32,90,318,19,799,31,0,0,0,,,,-68.85411,-32.87156,"-68,85411-32,87156",,0
6ta Seccion Residencial Norte,Residencial urbano,Urbano,66.755,6,Residencial Norte,500071110,853,287,24,138,160,31,113,29,190,32,90,318,19,799,31,0,0,0,,,,-68.85496,-32.87141,"-68,85496-32,87141",,0
6ta Seccion Residencial Norte,Residencial urbano,Urbano,45.097,6,Residencial Norte,500071101,643,210,12,94,101,16,58,37,93,25,57,294,32,598,22,0,1,2,,,,-68.85833,-32.86683,"-68,85833-32,86683",,0
6ta Seccion Residencial Norte,Residencial urbano,Urbano,45.097,6,Residencial Norte,500071101,643,210,12,94,101,16,58,37,93,25,57,294,32,598,22,0,1,2,,,,-68.85621,-32.86912,"-68,85621-32,86912",,0
6ta Seccion Residencial Norte,Residencial urbano,Urbano,45.097,6,Residencial Norte,500071101,643,210,12,94,101,16,58,37,93,25,57,294,32,598,22,0,1,2,,,,-68.85851,-32.86582,"-68,85851-32,86582",,0
6ta Seccion Residencial Norte,Residencial urbano,Urbano,45.097,6,Residencial Norte,500071101,643,210,12,94,101,16,58,37,93,25,57,294,32,598,22,0,1,2,,,,-68.85702,-32.86625,"-68,85702-32,86625",,0
6ta Seccion Residencial Norte,Residencial urbano,Urbano,45.097,6,Residencial Norte,500071101,643,210,12,94,101,16,58,37,93,25,57,294,32,598,22,0,1,2,,,,-68.85706,-32.86576,"-68,85706-32,86576",,0
6ta Seccion Residencial Norte,Residencial urbano,Urbano,45.097,6,Residencial Norte,500071101,643,210,12,94,101,16,58,37,93,25,57,294,32,598,22,0,1,2,,,,-68.85849,-32.86528,"-68,85849-32,86528",,0
6ta Seccion Residencial Norte,Residencial urbano,Urbano,64.226,6,Residencial Norte,500071113,500,179,13,70,117,11,92,18,137,16,67,120,14,473,13,2,0,0,,,,-68.84566,-32.87234,"-68,84566-32,87234",,0
6ta Seccion Residencial Norte,Residencial urbano,Urbano,64.226,6,Residencial Norte,500071113,500,179,13,70,117,11,92,18,137,16,67,120,14,473,13,2,0,0,,,,-68.84738,-32.87356,"-68,84738-32,87356",,0
6ta Seccion Residencial Norte,Residencial urbano,Urbano,64.226,6,Residencial Norte,500071113,500,179,13,70,117,11,92,18,137,16,67,120,14,473,13,2,0,0,,,,-68.84739,-32.87355,"-68,84739-32,87355",,0
6ta Seccion Residencial Norte,Residencial urbano,Urbano,64.226,6,Residencial Norte,500071113,500,179,13,70,117,11,92,18,137,16,67,120,14,473,13,2,0,0,,,,-68.84585,-32.87305,"-68,84585-32,87305",,0
6ta Seccion Residencial Norte,Residencial urbano,Urbano,64.226,6,Residencial Norte,500071113,500,179,13,70,117,11,92,18,137,16,67,120,14,473,13,2,0,0,,,,-68.84865,-32.87332,"-68,84865-32,87332",,0
6ta Seccion Residencial Norte,Residencial urbano,Urbano,45.097,6,Residencial Norte,500071101,643,210,12,94,101,16,58,37,93,25,57,294,32,598,22,0,1,2,,,,-68.85758,-32.86919,"-68,85758-32,86919",,0
6ta Seccion Residencial Norte,Residencial urbano,Urbano,73.595,6,Residencial Norte,500071111,575,186,26,88,99,16,68,30,138,24,65,191,11,529,20,0,0,1,,,,-68.85045,-32.87147,"-68,85045-32,87147",,0
6ta Seccion Residencial Norte,Residencial urbano,Urbano,64.226,6,Residencial Norte,500071113,500,179,13,70,117,11,92,18,137,16,67,120,14,473,13,2,0,0,,,,-68.84867,-32.87332,"-68,84867-32,87332",,0
6ta Seccion Residencial Norte,Residencial urbano,Urbano,73.595,6,Residencial Norte,500071111,575,186,26,88,99,16,68,30,138,24,65,191,11,529,20,0,0,1,,,,-68.84973,-32.87235,"-68,84973-32,87235",,0
6ta Seccion Residencial Norte,Residencial urbano,Urbano,81.321,6,Residencial Norte,500071105,825,310,22,122,189,26,141,28,235,37,73,238,6,771,29,1,0,2,,,,-68.84841,-32.86626,"-68,84841-32,86626",,0
6ta Seccion Residencial Norte,Residencial urbano,Urbano,81.321,6,Residencial Norte,500071105,825,310,22,122,189,26,141,28,235,37,73,238,6,771,29,1,0,2,,,,-68.84896,-32.86629,"-68,84896-32,86629",,0
6ta Seccion Residencial Norte,Residencial urbano,Urbano,81.321,6,Residencial Norte,500071105,825,310,22,122,189,26,141,28,235,37,73,238,6,771,29,1,0,2,,,,-68.84683,-32.86617,"-68,84683-32,86617",,0
6ta Seccion Residencial Norte,Residencial urbano,Urbano,81.321,6,Residencial Norte,500071105,825,310,22,122,189,26,141,28,235,37,73,238,6,771,29,1,0,2,,,,-68.84703,-32.86617,"-68,84703-32,86617",,0
6ta Seccion Residencial Norte,Residencial urbano,Urbano,81.321,6,Residencial Norte,500071105,825,310,22,122,189,26,141,28,235,37,73,238,6,771,29,1,0,2,,,,-68.84955,-32.86581,"-68,84955-32,86581",,0
6ta Seccion Residencial Norte,Residencial urbano,Urbano,81.321,6,Residencial Norte,500071105,825,310,22,122,189,26,141,28,235,37,73,238,6,771,29,1,0,2,,,,-68.84636,-32.86615,"-68,84636-32,86615",,0
6ta Seccion Residencial Norte,Residencial urbano,Urbano,81.321,6,Residencial Norte,500071105,825,310,22,122,189,26,141,28,235,37,73,238,6,771,29,1,0,2,,,,-68.84875,-32.86525,"-68,84875-32,86525",,0
6ta Seccion Residencial Norte,Residencial urbano,Urbano,,6,Residencial Norte,500491217,733,235,21,158,50,28,111,16,180,19,100,234,5,672,32,0,0,0,,,,-68.8542,-32.86336,"-68,8542-32,86336",,0
6ta Seccion Residencial Norte,Residencial urbano,Urbano,,6,Residencial Norte,500491217,733,235,21,158,50,28,111,16,180,19,100,234,5,672,32,0,0,0,,,,-68.85512,-32.86342,"-68,85512-32,86342",,0
6ta Seccion Residencial Norte,Residencial urbano,Urbano,81.321,6,Residencial Norte,500071105,825,310,22,122,189,26,141,28,235,37,73,238,6,771,29,1,0,2,,,,-68.85029,-32.86637,"-68,85029-32,86637",,0
6ta Seccion Residencial Norte,Residencial urbano,Urbano,81.321,6,Residencial Norte,500071105,825,310,22,122,189,26,141,28,235,37,73,238,6,771,29,1,0,2,,,,-68.85101,-32.86641,"-68,85101-32,86641",,0
6ta Seccion Residencial Norte,Residencial urbano,Urbano,77.932,6,Residencial Norte,500071104,796,294,35,127,164,25,124,27,222,33,88,214,25,738,30,0,0,0,,,,-68.84868,-32.86348,"-68,84868-32,86348",,0
6ta Seccion Residencial Norte,Residencial urbano,Urbano,77.932,6,Residencial Norte,500071104,796,294,35,127,164,25,124,27,222,33,88,214,25,738,30,0,0,0,,,,-68.84553,-32.86337,"-68,84553-32,86337",,0
6ta Seccion Residencial Norte,Residencial urbano,Urbano,77.932,6,Residencial Norte,500071104,796,294,35,127,164,25,124,27,222,33,88,214,25,738,30,0,0,0,,,,-68.84701,-32.86388,"-68,84701-32,86388",,0
6ta Seccion Residencial Norte,Residencial urbano,Urbano,77.932,6,Residencial Norte,500071104,796,294,35,127,164,25,124,27,222,33,88,214,25,738,30,0,0,0,,,,-68.84701,-32.86342,"-68,84701-32,86342",,0
6ta Seccion Residencial Norte,Residencial urbano,Urbano,77.932,6,Residencial Norte,500071104,796,294,35,127,164,25,124,27,222,33,88,214,25,738,30,0,0,0,,,,-68.8466,-32.8644,"-68,8466-32,8644",,0
